# M=28, N=14, max=1, PBC
# U/t                  E0/t                S1(l=14)             S1_OP(l=14)          S2.0(l=14)           S2.0_OP(l=14)        Sigma2_n(l=14)       H(2.0)              S(2.0)_OP(5) 
  0.10285894771745487  -17.43955131612834  1.455777455037537   0.4447700096701547  1.1085198433142511  0.24526435170567956 0.4422372797811036  0.846095031920101   0.2448849530450683  
  0.1139817915470694   -17.394224134443952 1.4557913057193268  0.4458855253270803  1.1081693687565979  0.24604031313649197 0.44126030102835045 0.8448394766607887  0.24565568775997032 
  0.12630742480437512  -17.34409557262754  1.4558082031599082  0.44711905372752053 1.1077844828892887  0.24689950629327317 0.44018377507916995 0.8434516183901332  0.2465090165830772  
  0.13996591336366881  -17.288669007140562 1.4558288037006593  0.4484828217915087  1.1073622230916544  0.24785082408258843 0.43899820937577516 0.8419178545818095  0.24745374589109229 
  0.1551013880147405   -17.22739917399614  1.4558539003425341  0.4499902781594352  1.1068994672774193  0.24890411346175612 0.4376933350758634  0.8402232424807731  0.24849962235550876 
  0.1718735653986984   -17.15968803482836  1.4558844496054348  0.45165620976203635 1.1063929495610083  0.2500702829828774  0.43625806675807866 0.8383513737876809  0.24965743783428515 
  0.19045943341302138  -17.084880443595992 1.4559216031331947  0.45349686994064375 1.1058392840185125  0.2513614251690842  0.4346804638824793  0.8362842368568143  0.2509391485010368  
  0.21105511887102466  -17.002259646145486 1.4559667447028026  0.4555301199695933  1.1052349985950767  0.2527909568928054  0.4329476941370771  0.8340020641639362  0.25235801121600665 
  0.23387795712415968  -16.91104265990442  1.4560215333224276  0.457775586460277   1.1045765816461064  0.2543737819618556  0.43104599814348177 0.8314831619466696  0.253928741114997   
  0.2591687854867744   -16.810375600160647 1.456087953100096   0.4602548379953144  1.1038605441317704  0.2561264815039511  0.4289606552113625  0.828703717778965   0.25566769574814713 
  0.28719448466463093  -16.699329043726472 1.4561683705150545  0.46299158559716297 1.1030835011390352  0.2580675397221129  0.42667594918825813 0.8256375801603955  0.25759309300596034 
  0.31825079500552733  -16.57689355160089  1.4562655996008045  0.4660119134676983  1.1022422772222282  0.26021761548831635 0.4241751305558523  0.8222560016939009  0.2597252727743841  
  0.35266543729042454  -16.44197551117913  1.4563829753110082  0.46934454895456557 1.101334041086478   0.2625998741366229  0.42144037156987935 0.81852733408814    0.2620870161180931  
  0.39080157099713214  -16.29339350777594  1.4565244349199507  0.4730211844404545  1.1003564764617484  0.26524039971396557 0.4184527063278196  0.8144166580653569  0.26470394137883263 
  0.4330616265297777   -16.129875497537203 1.4566946065976507  0.4770768691571998  1.0993079977350497  0.2681687163008273  0.41519194488857636 0.8098853240542057  0.2676050047063397  
  0.47989155185354376  -15.950057132968167 1.4568989031026358  0.48155049667988387 1.0981880211596373  0.27141845942246073 0.41163654474954825 0.8048903687906053  0.27082314456689854 
  0.531785518347161    -15.75248169339314  1.4571436165084313  0.48648542521737576 1.0969973054224973  0.2750282570622803  0.4077634144000797  0.7993837570313352  0.27439612775006755 
  0.5892911355315213   -15.535602202712724 1.457436006382125   0.49193028461399957 1.0957383792334043  0.279042907736228   0.4035476112321419  0.7933113735845466  0.2783676816641763  
  0.6530152297026794   -15.297786485796184 1.4577843676439255  0.4979400490309177  1.0944160786035424  0.28351498590012125 0.39896187849232945 0.7866116541456544  0.2827890396862855  
  0.7236302474480943   -15.037326137139067 1.4581980530535272  0.5045774920569811  1.0930382226943023  0.288507071767268   0.3939759360434323  0.7792136861884296  0.2877210919473381  
  0.8018813516190211   -14.752450672456371 1.458687404049713   0.5119151981084478  1.0916164642003916  0.29409490797957416 0.38855539806572637 0.7710345207824933  0.29323743810197106 
  0.8885942846390916   -14.441348538408672 1.4592635024724112  0.5200383905767216  1.0901673566624586  0.3003719547935808  0.3826601192790662  0.7619752906148611  0.29942880648474873 
  0.9846840821264076   -14.10219721924241  1.459937573140768   0.529048966815434   1.0887136822368646  0.3074560898994965  0.3762416613409414  0.7519154923884446  0.3064095780831525  
  1.0911647287793849   -13.733205485511448 1.4607196965555782  0.5390713180160007  1.0872860665194433  0.31549964834930116 0.3692393882490208  0.7407044011817195  0.31432760528587117 
  1.2091598584197905   -13.332672019397068 1.4616161269298007  0.5502607622721537  1.085924837893682   0.3247047331385504  0.36157440487881587 0.7281479395773716  0.32337926065173006 
  1.3399146111048585   -12.899066464313108 1.4626237106637026  0.5628156788399826  1.0846818756338859  0.3353469093213897  0.3531400739593522  0.7139882702055853  0.3338328646054922  
  1.4848087724302999   -12.431141804238756 1.463718092804265   0.5769944421210522  1.0836215806687906  0.3478121929838305  0.3437871069814591  0.697871718223527   0.34606552622384434 
  1.6453713336763092   -11.928091610874887 1.4648282247829627  0.5931371016837377  1.0828183823529836  0.36265456504463955 0.33330019458932725 0.6792982567943014  0.3606209798775122  
  1.8232966264420694   -11.389773294727208 1.465779960834241   0.6116865901021947  1.0823433271950091  0.38068257055723004 0.3213621558414417  0.6575433391968191  0.3782979270050483  
  2.0204622020290017   -10.817030576126818 1.466169331504188   0.6331869767418778  1.08221857511466    0.4030768594947689  0.307502414575211   0.6315440879170664  0.4002731778379801  
  2.2389486442444126   -10.212164831267929 1.4650799320373702  0.6581870559024823  1.0822816030527211  0.4315003317009543  0.2910358314408441  0.5997612098332868  0.4282270609313881  
  2.4810615246995544   -9.57961414872109   1.4604902695608044  0.6868633004241289  1.0818157346440325  0.46801548648763003 0.2710350396864456  0.5601095758494057  0.4642967571194972  
  2.749355732284719    -8.926842985051639  1.4482546076634997  0.7180240636836617  1.0787016509238558  0.514245591034762   0.24648325546961303 0.5102845263899044  0.5102999763723409  
  3.0466624335574273   -8.265150507118623  1.4212798002393503  0.7474297386117159  1.0681971081666344  0.568832775550908   0.21691212409879768 0.4491752450360611  0.5652114992728478  
  3.376118948542385    -7.60937735095598   1.3717103823626002  0.7673340428059393  1.043557165641782   0.6239081829838896  0.18362576563990274 0.3796072444101324  0.62135203369104    
  3.7412018572067027   -6.97508607512988   1.2986989260447106  0.771300910813477   1.0022285203632748  0.6668521728390835  0.15025323249901135 0.30957330759717727 0.6656258907463392  
  4.145763685965451    -6.374036524175742  1.2134587367561975  0.7612805875444182  0.9515990948638693  0.6907140461056015  0.1207593317507758  0.24777466191535158 0.6903361491401011  
  4.594073561350805    -5.811990580085593  1.1307793957456842  0.745551245803764   0.9026152402613739  0.6993134920859303  0.09684175514196625 0.1978901086645342  0.6992352289510555  
  5.090862259841395    -5.290300397613248  1.0587643242280884  0.7307572603129787  0.8610953282150128  0.700313675731709   0.07802478337401908 0.15886228883621092 0.7003016249468255  
  5.641372129238837    -4.8083315329051945 0.9986813895329248  0.7192956586700656  0.8277298799291621  0.6988969114500776  0.06316851642553445 0.12821798767093098 0.6988953944237595  
  6.251412408385263    -4.364732829304751  0.9489853540040205  0.7111114139401993  0.8012648445525246  0.6972288499473582  0.051296983592969525 0.10385195376487506 0.6972286833385781  
  6.9274205289815045   -3.9578125087139244 0.9077437340922361  0.7054479649554735  0.7802431739044359  0.6959074679379025  0.041721265198873425 0.08428322892038338 0.6959074513422271  
  7.676530046391543    -3.5856326000104053 0.8733439145125631  0.7015674723088245  0.7634682152844138  0.6949785102130754  0.0339570603111099  0.06847527400582301 0.6949785086892932  
  8.506645916270962    -3.2460753073033444 0.8445387334252642  0.6989135296394798  0.7500243348648041  0.694354060652328   0.02764615782741231 0.055666416028638754 0.6943540605349469  
  9.426527911373793    -2.9369202990971797 0.8203580194679567  0.6970974848422772  0.7392135108100724  0.6939412685383323  0.02251105087945149 0.04527123365830369 0.693941268537533   
  10.445883058791082   -2.655919393830282  0.8000295107634338  0.6958537293167115  0.7304974879672619  0.693669848327869   0.018330808085337935 0.03682738067925963 0.6936698483388404  
  11.575468073062355   -2.4008571941898063 0.7829259933620777  0.6950013977959224  0.723456279465163   0.6934915331055284  0.014927231128460505 0.029964680833466747 0.693491533117065   
  12.827202866082338   -2.169594812528784  0.7685309037082438  0.6944171401908205  0.7177591280643617  0.6933742932523201  0.0121557862177184  0.02438481842498984 0.6933742932634601  
  14.214296331612768   -1.960098542233541  0.7564148952734515  0.6940166398286844  0.7131437288023839  0.6932971144613277  0.00989897748723223 0.019846610281251273 0.6932971144693474  
  15.751385731736603   -1.7704567380166796 0.7462189486340353  0.6937421573152373  0.7094009566860061  0.6932462448446103  0.008061200539742686 0.016154710843409154 0.6932462448477819  
  17.45469115612599    -1.5988880537429233 0.7376416318081782  0.6935541065896381  0.7063633949137434  0.6932126791797014  0.006564632869377363 0.01315071548989453 0.6932126791822015  
  19.342186684050752   -1.4437436025710906 0.7304291733406735  0.6934253297395969  0.7038965770596886  0.6931905108173712  0.005345914606728286 0.010706066182000097 0.6931905108219389  
  21.43379005530941    -1.3035049859064611 0.7243675459886858  0.6933371902333989  0.7018922183527936  0.693175858601223   0.004353455804462669 0.008716359736761997 0.6931758586031387  
  23.7515728515794     -1.1767796186277248 0.7192760454974972  0.6932768994006837  0.7002629335221194  0.6931661681404891  0.003545248088364872 0.007096765377608719 0.6931661681427079  
  26.31999340611905    -1.0622943770581594 0.7150020147933943  0.6932356834525777  0.6989380825985196  0.693159755950162   0.0028870836153060964 0.005778326646994004 0.6931597559522454  
  29.16615489959374    -0.9588882971077747 0.7114164666611804  0.6932075253076374  0.697860483080712   0.6931555112386149  0.0023511062191161614 0.004704971841428197 0.6931555112404373  
  32.320091365574875   -0.8655048307156521 0.7084104248999858  0.6931883004385431  0.6969837942682636  0.6931527003980444  0.0019146316935305663 0.0038310938697172386 0.693152700399813   
  35.81508462377596    -0.7811840094159943 0.7058918491448781  0.6931751831936429  0.6962704274797086  0.6931508385556653  0.0015591873465012895 0.003119588923825307 0.6931508385564686  
  39.688015485454294   -0.7050547489243191 0.7037830399311775  0.6931662389492134  0.6956898705934982  0.693149605034584   0.0012697300743909068 0.002540265558833922 0.6931496050348804  
  43.97975293706269    -0.6363274462770128 0.7020184429276858  0.6931601439967998  0.6952173409229181  0.6931487876446942  0.0010340095432468388 0.0020685532780362914 0.6931487876454221  
  48.73558540900008    -0.5742869624779107 0.7005427875605443  0.6931559932344089  0.6948326995443985  0.6931482459226354  0.0008420496879608663 0.0016844536211954011 0.6931482459248425  
  54.00569868041127    -0.5182860423364015 0.69930950741341    0.6931531682088219  0.6945195746587511  0.6931478868587345  0.0006857264095501137 0.001371687799859533 0.6931478868593445  
  59.84570546311237    -0.467739194468421  0.6982793990810332  0.6931512466161815  0.6942646526292181  0.693147648837776   0.0005584239835201288 0.001117003791180563 0.6931476488387946  
  66.31723225305977    -0.42211703479274393 0.6974194834088884  0.6931499402900768  0.6940571038911146  0.6931474910450415  0.00045475473906009256 0.0009096128460614772 0.6931474910450857
  73.48856964209551    -0.3809410837423321 0.6967020388326903  0.6931490527222647  0.6938881175891898  0.6931473864301189  0.0003703313049072676 0.0007407311590242506 0.6931473864303009  
  81.43539295236421    -0.3437789989680297 0.6961037812220005  0.6931484499982216  0.6937505240294103  0.693147317068574   0.00030158074934405477 0.0006032069608058229 0.6931473170686916  
  90.2415607978742     -0.31024022018309955 0.6956051684949893  0.6931480409158678  0.6936384881611011  0.6931472710782762  0.0002455934711633745 0.0004912170827330099 0.6931472710786328  
  100.0                -0.27997200000028655 0.6951898114929931  0.6931477634014034  0.6935472605852818  0.6931472405836898  0.0002000000067070573 0.000400020001525911 0.6931472405839486  
