# M=28, N=14, max=1, PBC
# U/t                  E0/t                S1(l=14)             S1_OP(l=14)          S4.0(l=14)           S4.0_OP(l=14)        Sigma2_n(l=14)       H(4.0)              S(4.0)_OP(5) 
  0.2591687854867744   -16.810375600160647 1.456087953100096   0.4602548379953144  0.8769927388184862  0.18068344135889228 0.4289606552113625  0.6725740723922806  0.18030331654213286 
  0.28719448466463093  -16.699329043726472 1.4561683705150545  0.46299158559716297 0.8756161312922682  0.18213322541210253 0.42667594918825813 0.6693454741048093  0.1817393837204328  
  0.31825079500552733  -16.57689355160089  1.4562655996008045  0.4660119134676983  0.8741202644189784  0.1837412632506131  0.4241751305558523  0.6657917879500059  0.1833317108295327  
  0.35266543729042454  -16.44197551117913  1.4563829753110082  0.46934454895456557 0.8724983488127461  0.1855256368006013  0.42144037156987935 0.661882039875022   0.18509802763883612 
  0.39080157099713214  -16.29339350777594  1.4565244349199507  0.4730211844404545  0.870744069871267   0.18750684699364967 0.4184527063278196  0.6575824259407608  0.18705840570102622 
  0.4330616265297777   -16.129875497537203 1.4566946065976507  0.4770768691571998  0.8688518699050728  0.1897082793532163  0.41519194488857636 0.6528559806678631  0.18923570337280918 
  0.47989155185354376  -15.950057132968167 1.4568989031026358  0.48155049667988387 0.8668173063646376  0.19215680954246078 0.41163654474954825 0.6476621542691754  0.19165614438799242 
  0.531785518347161    -15.75248169339314  1.4571436165084313  0.48648542521737576 0.8646375061423757  0.19488360550756187 0.4077634144000797  0.6419562576242619  0.1943500843379693  
  0.5892911355315213   -15.535602202712724 1.457436006382125   0.49193028461399957 0.8623117429835344  0.19792521009322392 0.4035476112321419  0.6356887137612921  0.19735304575368176 
  0.6530152297026794   -15.297786485796184 1.4577843676439255  0.4979400490309177  0.8598421756925652  0.20132503026164741 0.39896187849232945 0.6288040240148455  0.20070714347695431 
  0.7236302474480943   -15.037326137139067 1.4581980530535272  0.5045774920569811  0.8572348013789535  0.2051354258852301  0.3939759360434323  0.6212393097322728  0.2044630869416453  
  0.8018813516190211   -14.752450672456371 1.458687404049713   0.5119151981084478  0.8545007045205997  0.20942069843338781 0.38855539806572637 0.612922216504284   0.2086830507357037  
  0.8885942846390916   -14.441348538408672 1.4592635024724112  0.5200383905767216  0.8516577265554083  0.21426145596276186 0.3826601192790662  0.6037678505786221  0.21344487700510117 
  0.9846840821264076   -14.10219721924241  1.459937573140768   0.529048966815434   0.8487327560118589  0.21976112457446528 0.3762416613409414  0.5936742295706141  0.21884836165316737 
  1.0911647287793849   -13.733205485511448 1.4607196965555782  0.5390713180160007  0.8457649728796255  0.2260558755374864  0.3692393882490208  0.5825154280963911  0.2250248679304987  
  1.2091598584197905   -13.332672019397068 1.4616161269298007  0.5502607622721537  0.8428106262228711  0.23333009705087046 0.36157440487881587 0.5701311174766488  0.23215236186027213 
  1.3399146111048585   -12.899066464313108 1.4626237106637026  0.5628156788399826  0.8399503857903206  0.2418410333968704  0.3531400739593522  0.5563104484214368  0.24047945016776123 
  1.4848087724302999   -12.431141804238756 1.463718092804265   0.5769944421210522  0.8373011861593056  0.2519587960119657  0.3437871069814591  0.5407671320387664  0.25036458973102443 
  1.6453713336763092   -11.928091610874887 1.4648282247829627  0.5931371016837377  0.8350361131978359  0.2642322591146585  0.33330019458932725 0.5231012503936306  0.26234101050587066 
  1.8232966264420694   -11.389773294727208 1.465779960834241   0.6116865901021947  0.8334186229462338  0.2794977549954457  0.3213621558414417  0.5027427084688032  0.27722456630908443 
  2.0204622020290017   -10.817030576126818 1.466169331504188   0.6331869767418778  0.832860470744236   0.29905346512987374 0.307502414575211   0.4788751286110735  0.29628865619959033 
  2.2389486442444126   -10.212164831267929 1.4650799320373702  0.6581870559024823  0.8340085030710306  0.3249114127588269  0.2910358314408441  0.4503597952268226  0.32152242321757896 
  2.4810615246995544   -9.57961414872109   1.4604902695608044  0.6868633004241289  0.8378168630716069  0.3600416744816621  0.2710350396864456  0.41574965912421674 0.35589989753213247 
  2.749355732284719    -8.926842985051639  1.4482546076634997  0.7180240636836617  0.8453453945045921  0.4081294320332792  0.24648325546961303 0.3736547854125074  0.403211596434242   
  3.0466624335574273   -8.265150507118623  1.4212798002393503  0.7474297386117159  0.8564860760313611  0.4714100157033666  0.21691212409879768 0.3239112535776023  0.4660480087685617  
  3.376118948542385    -7.60937735095598   1.3717103823626002  0.7673340428059393  0.8669473033747472  0.5450431444098696  0.18362576563990274 0.26946036849527377 0.5401998973992479  
  3.7412018572067027   -6.97508607512988   1.2986989260447106  0.771300910813477   0.8675999453647951  0.6133091567961492  0.15025323249901135 0.21662794850050404 0.6101501411908983  
  4.145763685965451    -6.374036524175742  1.2134587367561975  0.7612805875444182  0.8534026986077781  0.6602979403432047  0.1207593317507758  0.17140967758009762 0.658964352645933   
  4.594073561350805    -5.811990580085593  1.1307793957456842  0.745551245803764   0.8299191016855507  0.6841992160222122  0.09684175514196625 0.1357375842214978  0.6838426021558314  
  5.090862259841395    -5.290300397613248  1.0587643242280884  0.7307572603129787  0.8053113862100343  0.6932281141960487  0.07802478337401908 0.10828751523400328 0.6931634629019594  
  5.641372129238837    -4.8083315329051945 0.9986813895329248  0.7192956586700656  0.7837201256740176  0.6954700812064696  0.06316851642553445 0.08699108572382774 0.6954612041195563  
  6.251412408385263    -4.364732829304751  0.9489853540040205  0.7111114139401993  0.7660082765550272  0.6954181163697266  0.051296983592969525 0.07020795114396873 0.6954170985308086  
  6.9274205289815045   -3.9578125087139244 0.9077437340922361  0.7054479649554735  0.7517896193333524  0.6948598830900009  0.041721265198873425 0.056820160406623285 0.6948597793173701  
  7.676530046391543    -3.5856326000104053 0.8733439145125631  0.7015674723088245  0.7404252955338682  0.6943332697770755  0.0339570603111099  0.046061830116106234 0.694333260034397   
  8.506645916270962    -3.2460753073033444 0.8445387334252642  0.6989135296394798  0.7313309377335663  0.6939425379046612  0.02764615782741231 0.03738031932200328 0.6939425370547194  
  9.426527911373793    -2.9369202990971797 0.8203580194679567  0.6970974848422772  0.7240338666127469  0.6936741823863715  0.02251105087945149 0.03035757055519531 0.6936741823213997  
  10.445883058791082   -2.655919393830282  0.8000295107634338  0.6958537293167115  0.7181633623026775  0.6934950199744253  0.018330808085337935 0.02466779938805998 0.6934950199774399  
  11.575468073062355   -2.4008571941898063 0.7829259933620777  0.6950013977959224  0.7134297253407222  0.6933765987285352  0.014927231128460505 0.020052989172433245 0.6933765987368018  
  12.827202866082338   -2.169594812528784  0.7685309037082438  0.6944171401908205  0.7096056038072802  0.6932985527465099  0.0121557862177184  0.016307016678282465 0.6932985527548606  
  14.214296331612768   -1.960098542233541  0.7564148952734515  0.6940166398286844  0.7065115284658012  0.6932471280612535  0.00989897748723223 0.013264391885013911 0.6932471280672856  
  15.751385731736603   -1.7704567380166796 0.7462189486340353  0.6937421573152373  0.7040050448311319  0.6932132215846425  0.008061200539742686 0.010791821151956886 0.6932132215870281  
  17.45469115612599    -1.5988880537429233 0.7376416318081782  0.6935541065896381  0.7019725451682635  0.6931908459646721  0.006564632869377363 0.008781698691554804 0.6931908459665532  
  19.342186684050752   -1.4437436025710906 0.7304291733406735  0.6934253297395969  0.7003230737788378  0.693176067361355   0.005345914606728286 0.007147006292055864 0.6931760673647922  
  21.43379005530941    -1.3035049859064611 0.7243675459886858  0.6933371902333989  0.6989835786342735  0.6931662992656146  0.004353455804462669 0.005817279338096556 0.6931662992670562  
  23.7515728515794     -1.1767796186277248 0.7192760454974972  0.6932768994006837  0.6978952353242188  0.6931598389586097  0.003545248088364872 0.004735396357788256 0.6931598389602789  
  26.31999340611905    -1.0622943770581594 0.7150020147933943  0.6932356834525777  0.6970105764481298  0.693155564160058   0.0028870836153060964 0.0038550122857935886 0.6931555641616255  
  29.16615489959374    -0.9588882971077747 0.7114164666611804  0.6932075253076374  0.6962912335018026  0.6931527343489513  0.0023511062191161614 0.0031384991519632444 0.6931527343503229  
  32.320091365574875   -0.8655048307156521 0.7084104248999858  0.6931883004385431  0.6957061496628323  0.6931508604534391  0.0019146316935305663 0.0025552892088385112 0.69315086045477    
  35.81508462377596    -0.7811840094159943 0.7058918491448781  0.6931751831936429  0.6952301580610654  0.6931496192244059  0.0015591873465012895 0.0020805388364287113 0.6931496192250102  
  39.688015485454294   -0.7050547489243191 0.7037830399311775  0.6931662389492134  0.6948428460211147  0.6931487968766658  0.0012697300743909068 0.0016940491443660501 0.6931487968768888  
  43.97975293706269    -0.6363274462770128 0.7020184429276858  0.6931601439967998  0.6945276445986656  0.6931482519498574  0.0010340095432468388 0.0013793926486196794 0.6931482519504049  
  48.73558540900008    -0.5742869624779107 0.7005427875605443  0.6931559932344089  0.6942710966306557  0.693147890801612   0.0008420496879608663 0.001123205828475736 0.6931478908032727  
  54.00569868041127    -0.5182860423364015 0.69930950741341    0.6931531682088219  0.6940622669145635  0.69314765142578    0.0006857264095501137 0.0009146154886263073 0.693147651426239   
  59.84570546311237    -0.467739194468421  0.6982793990810332  0.6931512466161815  0.6938922660014244  0.6931474927450904  0.0005584239835201288 0.0007447732560719396 0.6931474927458569  
  66.31723225305977    -0.42211703479274393 0.6974194834088884  0.6931499402900768  0.6937538651107543  0.693147387550011   0.00045475473906009256 0.0006064775607318538 0.6931473875500443
  73.48856964209551    -0.3809410837423321 0.6967020388326903  0.6931490527222647  0.6936411843284108  0.6931473178067145  0.0003703313049072676 0.0004938665216497308 0.6931473178068513  
  81.43539295236421    -0.3437789989680297 0.6961037812220005  0.6931484499982216  0.6935494398748654  0.6931472715656887  0.00030158074934405477 0.0004021683091461929 0.6931472715657773  
  90.2415607978742     -0.31024022018309955 0.6956051684949893  0.6931480409158678  0.6934747390759783  0.693147240905469   0.0002455934711633745 0.00032749817041730214 0.6931472409057374  
  100.0                -0.27997200000028655 0.6951898114929931  0.6931477634014034  0.6934139139155049  0.6931472205757527  0.0002000000067070573 0.00026669333968558584 0.6931472205759475  
