# M=28, N=14, max=1, PBC
# U/t                  E0/t                S1(l=14)             S1_OP(l=14)          S4.0(l=14)           S4.0_OP(l=14)        Sigma2_n(l=14)       H(4.0)              S(4.0)_OP(5) 
  -0.030000000019365026 -17.98765950789726  1.4557208708205092  0.43125789492792055 0.8927912769240743  0.16570595798642318 0.4543392747247097  0.7073009895630904  0.1654446696615971  
  -0.0332441058799503  -18.00119878186179  1.4557221477812554  0.43092330338988294 0.8929862767952904  0.16553687208553042 0.45464541145155124 0.7077073933427048  0.16527670724887028 
  -0.03683901916813193 -18.01621089782742  1.4557237190269787  0.43055225298215954 0.8932028582852612  0.16534945374133145 0.4549852816158406  0.7081582367033256  0.16509052900652407 
  -0.04082267509827882 -18.03285712584293  1.4557256528083764  0.43014073620692167 0.8934434697484965  0.16514170866146186 0.45536268005050573 0.7086584401928735  0.16488415216385555 
  -0.045237111079799136 -18.051316634197374 1.455728033363173   0.4296842967570125  0.8937108510669081  0.16491142385108037 0.45578184683571976 0.7092134836772894  0.16465537625439125 
  -0.05012891031563893 -18.071788530520454 1.4557309647194656  0.42917797722442    0.8940080715193073  0.16465614314788332 0.4562475238571082  0.7098294733996192  0.16440175870675205 
  -0.05554969337013041 -18.094494148057418 1.4557345754256885  0.42861626020642346 0.8943385732836006  0.16437313987721625 0.45676501971552597 0.7105132179339173  0.16412058755457687 
  -0.06155666289344478 -18.119679609346086 1.4557390244411945  0.42799300185338096 0.8947062215665934  0.1640593862568983  0.4573402841284562  0.7112723144168488  0.16380885088314484 
  -0.06821320725083786 -18.14761870436701  1.4557445084835763  0.4273013567133445  0.8951153625656786  0.1637115190960145  0.45797999400846834 0.7121152467082597  0.16346320256678704 
  -0.07558956942646847 -18.178616125932997 1.4557512712087917  0.42653369253411305 0.895570890727245   0.16332580128204535 0.4586916529157321  0.7130514974793718  0.1630799237737775  
  -0.08376358826037628 -18.213011111810413 1.4557596147033327  0.4256814934019385  0.8960783270937656  0.16289807843057877 0.4594837069169202  0.7140916766136629  0.1626548796197823  
  -0.09282151984050067 -18.25118155104039  1.4557699139015623  0.4247352492797879  0.8966439109434012  0.1624237299718909  0.460365679914581   0.7152476688513596  0.16218347023187973 
  -0.10285894771745487 -18.293548621419585 1.455782634715834   0.42368432959113256 0.8972747074487423  0.16189761379630185 0.4613483324618315  0.7165328042418386  0.16166057533551167 
  -0.1139817915470694  -18.340582036454453 1.455798356896318   0.42251683796332656 0.8979787347490236  0.1613140033813845  0.4624438494468279  0.71796205582464    0.1610804912864488  
  -0.12630742480437512 -18.392805993734164 1.45581780294013    0.42121944457391736 0.8987651146911131  0.16066651608435978 0.46366606332613713 0.7195522700504071  0.1604368592260987  
  -0.13996591336366881 -18.450805933127192 1.4558418747719744  0.4197771916914566  0.8996442526065046  0.15994803099697005 0.46503072050087013 0.7213224367977016  0.1597225827228638  
  -0.15510138801474055 -18.515236233168316 1.4558717004589228  0.4181732668300848  0.9006280529584076  0.1591505942905725  0.46655580271655595 0.7232940077761502  0.15892973284884665 
  -0.17187356539869844 -18.586828998361387 1.4559086939522867  0.4163887364778853  0.9017301796124393  0.15826530949457018 0.46826191673336837 0.7254912744388912  0.15804943809644995 
  -0.19045943341302143 -18.66640412000868  1.4559546318473344  0.4144022313436243  0.9029663720669492  0.1572822093908368  0.4701727710320256  0.7279418198577838  0.15707175581133387 
  -0.2110551188710247  -18.754880830098365 1.4560117525280625  0.4121895713749096  0.904354832445931   0.15619010522430193 0.4723157645276004  0.7306770633784622  0.15598552083783246 
  -0.23387795712415962 -18.85329101370641  1.4560828849851044  0.40972331515049387 0.9059167028020708  0.15497640761681689 0.4747227200068167  0.7337329228953161  0.15477816573641293 
  -0.25916878548677436 -18.962794602962717 1.4561716173096297  0.40697221317057236 0.9076766588392515  0.15362691170962472 0.4774308076450211  0.7371506279270803  0.15343550509114715 
  -0.2871944846646309  -19.08469744848552  1.456282518755465   0.4039005374679882  0.909663655365194   0.1521255364748068  0.4804837214772064  0.7409777284037737  0.1519414738517892  
  -0.3182507950055273  -19.220472157288313 1.4564214349205766  0.4004672498922666  0.9119118719224442  0.1504540045248955  0.4839331958743074  0.7452693607489952  0.15027780602048246 
  -0.3526654372904245  -19.371782506483083 1.4565958839710638  0.39662495682070403 0.9144619260640694  0.1485914434853248  0.4878409870342537  0.750089857082171   0.1484236347595954  
  -0.39080157099713214 -19.540512199639252 1.4568155944530607  0.39231857657600633 0.9173624498836005  0.14651388233312632 0.4922815012004307  0.7555148191312995  0.14635498736130487 
  -0.43306162652977764 -19.72879894201399  1.4570932446672487  0.38748361363301564 0.9206721678573506  0.14419360476187343 0.4973453363702802  0.7616338322664881  0.14404413713643938 
  -0.4798915518535437  -19.93907509393794  1.4574454941968256  0.38204388414197027 0.9244626796483374  0.1415983042217018  0.5031441439296884  0.7685540781707818  0.14145875695819085 
  -0.531785518347161   -20.17411655207865  1.4578944477081592  0.3759084593523134  0.9288222555401631  0.1386899583017596  0.509817437966241   0.7764052359232895  0.1385607921776701  
